model,case_id,trace_id,base_is_correct,sentence_index,n_sentences,mentions_final,mentions_other,base_answer,final_words,n_other_entities
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,121,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,122,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,123,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,124,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,125,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,126,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,127,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,128,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,129,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,130,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,131,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,132,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,133,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,134,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,135,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,136,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,137,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,138,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,139,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,140,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,141,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,142,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,143,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,144,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,145,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,146,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,147,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,148,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,149,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,150,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,151,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,152,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,153,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,154,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,155,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,156,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,157,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,158,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,159,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,160,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,161,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,162,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,163,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,164,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,165,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,166,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,167,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,168,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,169,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,170,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,171,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,172,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,173,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,174,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,175,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,176,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,177,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,178,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,179,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,180,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,181,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,182,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,183,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,184,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,185,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,186,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,187,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,188,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,189,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,190,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,191,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,192,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,193,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,194,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,195,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,196,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,197,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,198,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,199,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,200,210,0,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,201,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,202,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,203,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,204,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,205,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,206,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,207,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,208,210,0,1,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,44182d567f7978b8cf0aa37c5ce0d4aa,ad123216bbb987880df30364a3def58e50c305ba585042fa2f34418e15ed1180,True,209,210,1,0,Acute Hepatic Failure,hepatic,127
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,0,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,1,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,2,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,3,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,4,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,5,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,6,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,7,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,8,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,9,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,10,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,11,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,12,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,13,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,14,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,15,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,16,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,17,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,18,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,19,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,20,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,21,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,22,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,23,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,24,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,25,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,26,73,1,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,27,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,28,73,1,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,29,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,30,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,31,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,32,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,33,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,34,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,35,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,36,73,1,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,37,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,38,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,39,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,40,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,41,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,42,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,43,73,1,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,44,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,45,73,1,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,46,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,47,73,0,0,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,48,73,0,1,Carotid Body Tumor,carotid body,278
glm-4.7-flash,6c4cccbdfe3340d1de38720b444b4e83,a4245708a05802146ab3eaf378cc414451b48a91398758077eaecd6c630f3acf,True,49,73,0,1,Carotid Body Tumor,carotid body,278
